55,-0.1131,0.8056,-0.065,-0.0305,0.7946,-0.0487,-0.0084,0.8899,0.0126,-0.0965,1.0132,-0.1271,0.0009,0.8491,-0.0934,-0.0913
56,-0.1144,0.8052,-0.0649,-0.0302,0.7929,-0.0484,-0.01,0.8894,0.0126,-0.0963,1.0131,-0.1263,0.0015,0.8493,-0.0944,-0.0911
57,-0.114,0.8037,-0.0648,-0.0303,0.7916,-0.0483,-0.0114,0.8885,0.013,-0.0968,1.0135,-0.1271,0.0022,0.8483,-0.093,-0.0905
58,-0.1141,0.8035,-0.0644,-0.0301,0.7904,-0.049,-0.0128,0.8871,0.0129,-0.0972,1.0137,-0.1281,0.0027,0.848,-0.0933,-0.0905
59,-0.1149,0.8036,-0.064,-0.0303,0.7892,-0.0498,-0.0138,0.8857,0.0126,-0.0964,1.0136,-0.1279,0.0033,0.8482,-0.0935,-0.0904
60,-0.1148,0.8036,-0.0637,-0.03,0.789,-0.0503,-0.0147,0.8837,0.0128,-0.0971,1.0134,-0.1287,0.0032,0.8477,-0.0936,-0.0897
61,-0.1153,0.803,-0.0638,-0.0301,0.7873,-0.0508,-0.0158,0.8835,0.0127,-0.0971,1.0134,-0.1287,0.0032,0.8468,-0.0936,-0.0894
62,-0.1152,0.8026,-0.0634,-0.0299,0.7848,-0.0508,-0.0173,0.8822,0.0129,-0.0972,1.014,-0.1285,0.0033,0.8468,-0.0936,-0.0892
63,-0.1154,0.8022,-0.0629,-0.0308,0.7839,-0.0516,-0.0182,0.8819,0.0124,-0.0971,1.0137,-0.1281,0.0034,0.847,-0.0941,-0.0898
64,-0.1159,0.8015,-0.0629,-0.0308,0.7825,-0.0517,-0.0194,0.8811,0.0122,-0.0971,1.0138,-0.1286,0.0034,0.8465,-0.0944,-0.0897
65,-0.116,0.8016,-0.0627,-0.0305,0.7809,-0.0517,-0.0203,0.88,0.012,-0.0971,1.0139,-0.1293,0.0035,0.8465,-0.0945,-0.0893
66,-0.1163,0.8016,-0.0625,-0.031,0.7789,-0.0528,-0.0215,0.8788,0.0121,-0.097,1.0143,-0.1292,0.0039,0.8462,-0.0946,-0.0892
67,-0.1168,0.802,-0.0628,-0.0311,0.7779,-0.0526,-0.0228,0.8778,0.0114,-0.097,1.0141,-0.1292,0.0042,0.8465,-0.0951,-0.0888
68,-0.1169,0.8015,-0.0624,-0.0311,0.7765,-0.0533,-0.024,0.8765,0.0114,-0.0975,1.0145,-0.1302,0.0039,0.8462,-0.0951,-0.0887
69,-0.1169,0.801,-0.0623,-0.0314,0.7748,-0.0534,-0.025,0.8764,0.0109,-0.0972,1.0145,-0.1303,0.0037,0.8461,-0.0949,-0.0889
70,-0.1174,0.8012,-0.0621,-0.0312,0.7731,-0.0536,-0.0262,0.876,0.0106,-0.097,1.0145,-0.1295,0.0039,0.8449,-0.0955,-0.0892
71,-0.1165,0.8007,-0.0621,-0.0316,0.7727,-0.0544,-0.0267,0.8756,0.0104,-0.0971,1.0141,-0.1298,0.0037,0.8448,-0.0953,-0.0889
72,-0.1168,0.8,-0.0621,-0.0316,0.771,-0.0548,-0.0279,0.874,0.0106,-0.0973,1.0148,-0.1305,0.0038,0.8438,-0.095,-0.088
73,-0.1175,0.8008,-0.0623,-0.0313,0.7702,-0.055,-0.0287,0.8728,0.0101,-0.0974,1.0146,-0.1308,0.0031,0.8434,-0.0955,-0.0876
74,-0.1179,0.8002,-0.0622,-0.0314,0.7676,-0.0555,-0.0303,0.8722,0.0096,-0.0973,1.0152,-0.131,0.0039,0.8432,-0.096,-0.0878
75,-0.1182,0.7996,-0.0618,-0.032,0.7662,-0.0561,-0.0311,0.8717,0.0096,-0.0974,1.0154,-0.131,0.0035,0.8426,-0.0967,-0.088
76,-0.1186,0.7992,-0.0617,-0.0321,0.7646,-0.0566,-0.0323,0.872,0.009,-0.0977,1.0152,-0.131,0.0038,0.8428,-0.0968,-0.0882
77,-0.1186,0.7995,-0.0615,-0.0319,0.7639,-0.0568,-0.033,0.8714,0.0084,-0.0981,1.0147,-0.1312,0.0039,0.8423,-0.0971,-0.0877
78,-0.1184,0.8003,-0.0614,-0.0321,0.7622,-0.0568,-0.0339,0.872,0.0076,-0.098,1.0144,-0.1317,0.0034,0.8416,-0.0971,-0.0874
79,-0.1189,0.8001,-0.0613,-0.032,0.761,-0.0575,-0.0346,0.8706,0.0079,-0.0979,1.0149,-0.1317,0.0027,0.8404,-0.0973,-0.0867
80,-0.1191,0.8004,-0.0611,-0.0322,0.7591,-0.0583,-0.0357,0.8706,0.0077,-0.0986,1.0147,-0.132,0.0023,0.8401,-0.0971,-0.087
81,-0.1197,0.801,-0.0612,-0.032,0.7578,-0.058,-0.0366,0.8705,0.0069,-0.0986,1.0142,-0.1322,0.0022,0.8394,-0.0972,-0.0872
82,-0.1194,0.8016,-0.0609,-0.0326,0.7563,-0.0589,-0.0373,0.87,0.0066,-0.0983,1.014,-0.1323,0.0018,0.8389,-0.0973,-0.087
83,-0.1191,0.8022,-0.0609,-0.0326,0.7543,-0.059,-0.0382,0.8697,0.0061,-0.0986,1.0142,-0.1328,0.0015,0.8384,-0.0979,-0.0865
84,-0.1191,0.8018,-0.0606,-0.0327,0.7525,-0.0597,-0.0395,0.8698,0.0054,-0.0986,1.0142,-0.1329,0.0015,0.8379,-0.0981,-0.0859
85,-0.1194,0.8018,-0.0606,-0.0327,0.7513,-0.0594,-0.0403,0.87,0.0048,-0.0987,1.0138,-0.1333,0.0016,0.8376,-0.0978,-0.0858
86,-0.1193,0.8019,-0.0603,-0.0329,0.7496,-0.0604,-0.0414,0.8685,0.0049,-0.0985,1.0144,-0.1332,0.0015,0.8371,-0.0977,-0.0857
87,-0.1196,0.8023,-0.0601,-0.0328,0.7477,-0.0608,-0.0422,0.8685,0.0044,-0.0988,1.0141,-0.1334,0.0014,0.8371,-0.0979,-0.0854
88,-0.1193,0.8024,-0.0601,-0.0326,0.7462,-0.0608,-0.0431,0.8679,0.0037,-0.099,1.0141,-0.1337,0.0017,0.8372,-0.0982,-0.0848
89,-0.1196,0.802,-0.06,-0.0332,0.7449,-0.0612,-0.0438,0.8671,0.0034,-0.0992,1.0143,-0.1339,0.002,0.8365,-0.098,-0.0852
90,-0.12,0.8024,-0.0598,-0.0335,0.7443,-0.0613,-0.0447,0.8672,0.0022,-0.0993,1.0137,-0.1336,0.0016,0.8365,-0.0986,-0.0846
91,-0.12,0.8025,-0.0596,-0.0339,0.7428,-0.0619,-0.0456,0.8664,0.0018,-0.0992,1.0139,-0.1332,0.0017,0.8361,-0.0984,-0.0846
92,-0.1203,0.8031,-0.0598,-0.0337,0.7413,-0.0615,-0.0465,0.8661,0.0014,-0.0994,1.0138,-0.1336,0.0018,0.8352,-0.099,-0.0844
93,-0.1207,0.8027,-0.0598,-0.0339,0.741,-0.0624,-0.0469,0.865,0.0008,-0.0996,1.0141,-0.1339,0.0016,0.8344,-0.099,-0.0843
94,-0.1208,0.8023,-0.0599,-0.0337,0.739,-0.062,-0.0478,0.8646,0.0003,-0.0996,1.0142,-0.1341,0.0016,0.8341,-0.0994,-0.0841
95,-0.1208,0.8027,-0.0596,-0.0339,0.7369,-0.0627,-0.0488,0.8642,-1e-04,-0.0994,1.0141,-0.1344,0.0018,0.8344,-0.099,-0.0846
96,-0.1212,0.8031,-0.0594,-0.0339,0.7359,-0.0624,-0.0495,0.8641,-0.001,-0.0994,1.0136,-0.1347,0.0016,0.8341,-0.0992,-0.0839
97,-0.1213,0.8034,-0.0592,-0.034,0.7349,-0.0627,-0.0501,0.8632,-0.0013,-0.0998,1.0138,-0.1347,0.0009,0.833,-0.0996,-0.0836
98,-0.1212,0.8032,-0.0589,-0.0342,0.7337,-0.0629,-0.0507,0.8633,-0.0018,-0.1,1.0133,-0.1351,0.0009,0.8329,-0.0997,-0.0831
99,-0.1215,0.8035,-0.059,-0.0344,0.7331,-0.063,-0.0514,0.863,-0.0025,-0.1003,1.0132,-0.1353,0.0004,0.8323,-0.0996,-0.0827
100,-0.1216,0.8036,-0.0587,-0.0344,0.7316,-0.0635,-0.0522,0.8627,-0.0027,-0.1004,1.0133,-0.1355,0.0003,0.832,-0.0994,-0.0831
101,-0.1219,0.8037,-0.0584,-0.0343,0.7303,-0.0636,-0.0531,0.8619,-0.0033,-0.1005,1.0135,-0.1358,0.0004,0.8312,-0.0996,-0.0829
102,-0.1221,0.8037,-0.0581,-0.0343,0.7289,-0.0638,-0.0541,0.8621,-0.004,-0.1007,1.0132,-0.1362,0.0005,0.8309,-0.1002,-0.0829
103,-0.1224,0.804,-0.0581,-0.0346,0.7277,-0.0639,-0.0549,0.8615,-0.0045,-0.1005,1.0133,-0.1358,0.0008,0.8305,-0.1002,-0.0837
104,-0.122,0.8043,-0.0579,-0.0349,0.7271,-0.0638,-0.0559,0.8612,-0.005,-0.1002,1.013,-0.1346,0.0004,0.8298,-0.1006,-0.0842
105,-0.1224,0.8044,-0.0578,-0.0352,0.7256,-0.0635,-0.0569,0.8615,-0.0057,-0.1009,1.0128,-0.1351,0.0004,0.8294,-0.1005,-0.0833
106,-0.1224,0.8046,-0.0575,-0.035,0.725,-0.0638,-0.0576,0.861,-0.0061,-0.1012,1.0127,-0.1357,0.0003,0.8288,-0.1009,-0.083
107,-0.1225,0.8054,-0.0574,-0.035,0.7239,-0.064,-0.0582,0.8608,-0.0066,-0.1012,1.0122,-0.1363,0.0003,0.8281,-0.1009,-0.0829
108,-0.123,0.8053,-0.0574,-0.0354,0.7237,-0.0639,-0.0585,0.8607,-0.0072,-0.1013,1.0118,-0.1368,-1e-04,0.8275,-0.101,-0.0825
109,-0.1229,0.8058,-0.057,-0.0352,0.7221,-0.0645,-0.0595,0.8603,-0.0079,-0.1012,1.0118,-0.1364,1e-04,0.8274,-0.1008,-0.0824
110,-0.1228,0.806,-0.0569,-0.0355,0.721,-0.0652,-0.0604,0.8599,-0.0086,-0.1013,1.0119,-0.1366,0.0003,0.8267,-0.1007,-0.0823
111,-0.1227,0.8062,-0.0567,-0.0354,0.7201,-0.0653,-0.061,0.8597,-0.0091,-0.1017,1.0117,-0.1372,0.0002,0.8259,-0.1007,-0.082
112,-0.1231,0.8051,-0.0566,-0.0354,0.7192,-0.0645,-0.0619,0.8595,-0.0099,-0.1019,1.0116,-0.1382,1e-04,0.8253,-0.1009,-0.0819
113,-0.1231,0.8051,-0.0566,-0.0355,0.7188,-0.0646,-0.0626,0.8587,-0.0106,-0.102,1.0114,-0.138,-1e-04,0.8252,-0.1011,-0.0824
114,-0.1234,0.8056,-0.0561,-0.0351,0.7176,-0.065,-0.0634,0.8583,-0.0112,-0.1023,1.0114,-0.1385,0.0007,0.824,-0.1009,-0.0817
115,-0.1233,0.8056,-0.0559,-0.0354,0.7163,-0.0648,-0.0639,0.8578,-0.0113,-0.1028,1.0116,-0.1385,0.0004,0.8229,-0.1006,-0.0815
116,-0.1239,0.8055,-0.0555,-0.0361,0.7166,-0.065,-0.0643,0.8567,-0.0116,-0.1031,1.0117,-0.1378,0.0005,0.8218,-0.101,-0.0813
117,-0.1234,0.8057,-0.0554,-0.0359,0.7145,-0.0643,-0.0655,0.8568,-0.0124,-0.1031,1.0115,-0.1382,0.0011,0.821,-0.1015,-0.081
118,-0.1237,0.8058,-0.0551,-0.0357,0.7143,-0.064,-0.0662,0.8566,-0.0132,-0.1034,1.011,-0.1389,0.0011,0.8208,-0.1014,-0.0807
119,-0.1239,0.8061,-0.0552,-0.0357,0.7134,-0.0646,-0.0663,0.8559,-0.0135,-0.1038,1.0111,-0.1394,0.0009,0.8201,-0.1009,-0.0814
120,-0.124,0.806,-0.055,-0.0357,0.7126,-0.0647,-0.067,0.8558,-0.0136,-0.1037,1.011,-0.1399,0.0004,0.8189,-0.1018,-0.0809
121,-0.1242,0.8059,-0.0547,-0.0356,0.712,-0.0643,-0.0676,0.856,-0.0143,-0.1039,1.0107,-0.1404,-1e-04,0.819,-0.1009,-0.0811
122,-0.1243,0.8057,-0.0541,-0.036,0.711,-0.0651,-0.0681,0.8551,-0.0145,-0.1042,1.0111,-0.14,-1e-04,0.8181,-0.1016,-0.0812
123,-0.1239,0.8055,-0.0538,-0.0361,0.7098,-0.0648,-0.0691,0.8546,-0.0148,-0.1044,1.0114,-0.1404,-0.0008,0.8183,-0.102,-0.081
124,-0.1242,0.8057,-0.0537,-0.0362,0.7095,-0.0644,-0.0695,0.8546,-0.0154,-0.1045,1.0112,-0.1408,-0.0015,0.8176,-0.102,-0.0808
125,-0.1245,0.8054,-0.0533,-0.036,0.7086,-0.0644,-0.0697,0.8539,-0.0153,-0.105,1.0117,-0.1413,-0.0024,0.8165,-0.1021,-0.0805
126,-0.1249,0.8054,-0.0532,-0.0363,0.7072,-0.0644,-0.0706,0.8533,-0.0161,-0.1052,1.012,-0.1415,-0.0014,0.8156,-0.1022,-0.0803
127,-0.1245,0.8055,-0.0528,-0.0367,0.7071,-0.0652,-0.071,0.8523,-0.0166,-0.1055,1.0121,-0.1417,-0.0014,0.8149,-0.1022,-0.0805
128,-0.1249,0.806,-0.0525,-0.036,0.7062,-0.0643,-0.0716,0.8532,-0.0173,-0.1058,1.0115,-0.142,-0.0018,0.8141,-0.1026,-0.0806
129,-0.1252,0.8054,-0.0523,-0.0365,0.7056,-0.064,-0.0719,0.8532,-0.0175,-0.106,1.0114,-0.1423,-0.002,0.8136,-0.1024,-0.0802
130,-0.1249,0.8057,-0.0518,-0.0367,0.7055,-0.0642,-0.0724,0.8532,-0.0178,-0.1062,1.011,-0.1417,-0.0023,0.8132,-0.1026,-0.0803
131,-0.1253,0.8056,-0.0515,-0.0367,0.7038,-0.0636,-0.0733,0.853,-0.0184,-0.1062,1.0111,-0.1419,-0.0018,0.8129,-0.1025,-0.08
132,-0.1228,0.8056,-0.0512,-0.0366,0.7045,-0.0638,-0.0734,0.853,-0.0189,-0.1065,1.0105,-0.1428,-0.0021,0.8118,-0.1033,-0.0808
133,-0.1237,0.8057,-0.0517,-0.034,0.7043,-0.0626,-0.0736,0.854,-0.0195,-0.1065,1.0098,-0.1426,-0.0037,0.8108,-0.1031,-0.0812
134,-0.1251,0.8067,-0.0518,-0.0336,0.7037,-0.0636,-0.0732,0.8532,-0.0192,-0.107,1.0099,-0.1428,-0.0047,0.8096,-0.1037,-0.0802
135,-0.1253,0.8069,-0.0506,-0.0355,0.7015,-0.0644,-0.074,0.8526,-0.0195,-0.107,1.0105,-0.143,-0.0037,0.809,-0.1036,-0.0803
136,-0.1254,0.8072,-0.0502,-0.0357,0.7008,-0.0639,-0.0746,0.8523,-0.0198,-0.1075,1.0102,-0.1434,-0.0037,0.8085,-0.1034,-0.0806
137,-0.1252,0.8072,-0.0496,-0.0362,0.7,-0.0642,-0.0751,0.8517,-0.0202,-0.1077,1.0104,-0.1433,-0.0037,0.8077,-0.1037,-0.0807
138,-0.1255,0.8071,-0.0494,-0.0359,0.6999,-0.0639,-0.0754,0.8514,-0.0204,-0.1083,1.0102,-0.1433,-0.0044,0.8075,-0.1038,-0.0808
139,-0.1253,0.8065,-0.0492,-0.0361,0.6993,-0.0632,-0.0765,0.8518,-0.0208,-0.1081,1.0103,-0.1436,-0.0049,0.8067,-0.1042,-0.0806
140,-0.1253,0.8059,-0.0486,-0.0364,0.698,-0.0636,-0.077,0.8505,-0.0215,-0.1086,1.011,-0.1444,-0.0042,0.8058,-0.1032,-0.081
141,-0.1237,0.8065,-0.0484,-0.0365,0.6978,-0.0643,-0.0772,0.8503,-0.0216,-0.1092,1.0107,-0.1439,-0.0041,0.8054,-0.1021,-0.0827
142,-0.1234,0.8064,-0.0479,-0.0365,0.6975,-0.0638,-0.0781,0.85,-0.0221,-0.1093,1.0106,-0.1445,-0.0042,0.8052,-0.1023,-0.0824
143,-0.1242,0.8062,-0.0475,-0.0363,0.6978,-0.0639,-0.0784,0.8499,-0.0222,-0.1082,1.0102,-0.1443,-0.0051,0.8046,-0.103,-0.0814
144,-0.1248,0.8062,-0.0469,-0.0363,0.6966,-0.0642,-0.0794,0.8488,-0.0224,-0.1083,1.011,-0.1419,-0.0057,0.8037,-0.1038,-0.0813
145,-0.1247,0.8064,-0.0465,-0.0368,0.6951,-0.0635,-0.08,0.849,-0.0225,-0.1089,1.0109,-0.1417,-0.0057,0.8039,-0.1046,-0.0809
146,-0.1253,0.8064,-0.0464,-0.037,0.695,-0.0637,-0.0802,0.8492,-0.0228,-0.1092,1.0103,-0.142,-0.0056,0.8039,-0.1044,-0.0813
147,-0.125,0.8059,-0.0459,-0.0365,0.6951,-0.0634,-0.0808,0.8486,-0.0234,-0.1096,1.0103,-0.1425,-0.0055,0.8034,-0.1049,-0.0816
148,-0.1253,0.8063,-0.0455,-0.0368,0.6949,-0.0646,-0.0816,0.8479,-0.0239,-0.1101,1.0104,-0.1429,-0.0051,0.803,-0.1053,-0.0814
149,-0.1247,0.8059,-0.045,-0.0365,0.6945,-0.0642,-0.0821,0.8479,-0.0246,-0.1103,1.0103,-0.1433,-0.0047,0.8019,-0.1057,-0.0812
150,-0.1255,0.8059,-0.0448,-0.0367,0.6935,-0.0644,-0.0824,0.847,-0.0247,-0.1112,1.0106,-0.144,-0.0045,0.8012,-0.1042,-0.0823
151,-0.1254,0.8063,-0.0443,-0.0369,0.6927,-0.0649,-0.0831,0.8469,-0.0255,-0.111,1.0101,-0.1448,-0.0042,0.8019,-0.1041,-0.0822
152,-0.1247,0.806,-0.044,-0.037,0.6923,-0.065,-0.0836,0.8463,-0.0257,-0.11,1.0104,-0.1437,-0.0044,0.801,-0.1059,-0.082
153,-0.1251,0.8059,-0.0436,-0.0371,0.6914,-0.0647,-0.0839,0.8463,-0.0255,-0.1103,1.0106,-0.144,-0.0059,0.7995,-0.1054,-0.0818
154,-0.1258,0.8052,-0.043,-0.0375,0.6914,-0.0651,-0.0845,0.8469,-0.0259,-0.1107,1.0102,-0.1444,-0.0062,0.799,-0.1052,-0.0824
155,-0.1258,0.8049,-0.0428,-0.0373,0.6912,-0.0648,-0.0847,0.8462,-0.0261,-0.1114,1.0102,-0.1447,-0.0058,0.7985,-0.1057,-0.0818
156,-0.1256,0.8053,-0.0425,-0.0374,0.6908,-0.0648,-0.0852,0.846,-0.0265,-0.1115,1.0099,-0.1448,-0.0064,0.7983,-0.1059,-0.082
