2,-0.113,0.8274,0.0059,-0.1079,1.0892,-0.0695,0.1508,0.8851,0.0285,-0.0432,0.8511,-0.172,0.0085,0.8713,-0.1228,-0.0835
3,-0.1139,0.8282,0.0083,-0.1061,1.0915,-0.0669,0.1549,0.8839,0.03,-0.0422,0.8477,-0.1696,0.009,0.8702,-0.1249,-0.0819
4,-0.1145,0.8287,0.0101,-0.1038,1.0948,-0.0632,0.1574,0.8816,0.0298,-0.0415,0.8437,-0.1708,0.0094,0.8697,-0.1262,-0.0815
5,-0.1154,0.8295,0.0114,-0.1024,1.0971,-0.0617,0.159,0.878,0.0294,-0.0413,0.8399,-0.1693,0.0109,0.8704,-0.1278,-0.0805
6,-0.1149,0.8306,0.0133,-0.1008,1.0973,-0.0587,0.1593,0.8761,0.0298,-0.0407,0.8369,-0.1689,0.0125,0.8716,-0.1277,-0.0794
7,-0.1153,0.8314,0.0159,-0.1005,1.0974,-0.0593,0.1594,0.8752,0.0294,-0.0408,0.8327,-0.1678,0.014,0.872,-0.1293,-0.0788
8,-0.1148,0.8323,0.0192,-0.0995,1.0997,-0.0569,0.1596,0.872,0.0294,-0.0412,0.8292,-0.1679,0.0157,0.8729,-0.1289,-0.0778
9,-0.116,0.8328,0.0201,-0.0972,1.101,-0.0537,0.1603,0.8698,0.03,-0.0411,0.8256,-0.1684,0.0173,0.8735,-0.1302,-0.0773
10,-0.1156,0.8336,0.0221,-0.0958,1.1012,-0.0532,0.1627,0.8671,0.0365,-0.0394,0.8226,-0.1672,0.0177,0.8746,-0.1311,-0.0772
11,-0.1152,0.8329,0.0237,-0.0971,1.1038,-0.0543,0.1646,0.8639,0.0446,-0.0359,0.818,-0.1653,0.0174,0.8739,-0.1322,-0.075
12,-0.1172,0.8337,0.0238,-0.0956,1.1032,-0.0554,0.1659,0.8627,0.0501,-0.0335,0.8148,-0.1631,0.0183,0.8745,-0.1319,-0.0754
13,-0.1162,0.8346,0.0243,-0.0932,1.1032,-0.0546,0.1647,0.8578,0.0544,-0.0311,0.8136,-0.1608,0.0208,0.8761,-0.1323,-0.0738
14,-0.1159,0.8351,0.0247,-0.0906,1.1026,-0.0527,0.1655,0.857,0.0594,-0.0291,0.8122,-0.1619,0.0236,0.876,-0.132,-0.0731
15,-0.1155,0.8354,0.0257,-0.089,1.1014,-0.0524,0.1659,0.8548,0.0622,-0.0295,0.8106,-0.1603,0.0275,0.8776,-0.1332,-0.0741
16,-0.1162,0.8353,0.0279,-0.0875,1.1003,-0.0494,0.1655,0.8542,0.0656,-0.0264,0.8102,-0.1591,0.0315,0.8778,-0.1335,-0.073
17,-0.1159,0.8355,0.0287,-0.0856,1.0997,-0.0465,0.1642,0.852,0.0684,-0.0253,0.8105,-0.1605,0.0342,0.877,-0.1339,-0.0724
18,-0.1159,0.8347,0.031,-0.0853,1.1013,-0.0449,0.1643,0.8484,0.0707,-0.0227,0.8098,-0.1616,0.0367,0.8752,-0.1331,-0.0716
19,-0.1151,0.8346,0.0339,-0.0839,1.1028,-0.0432,0.1631,0.8459,0.0729,-0.0214,0.8091,-0.1603,0.0392,0.8739,-0.1334,-0.0706
20,-0.117,0.8333,0.0345,-0.0842,1.1038,-0.0426,0.163,0.8432,0.0741,-0.02,0.8079,-0.1586,0.0406,0.8726,-0.1341,-0.071
21,-0.116,0.8337,0.0354,-0.083,1.1037,-0.0408,0.1631,0.841,0.0773,-0.0177,0.8089,-0.1581,0.0435,0.8726,-0.1339,-0.0682
22,-0.1161,0.8336,0.0371,-0.081,1.1029,-0.038,0.1636,0.8395,0.0788,-0.0166,0.8087,-0.1598,0.0457,0.8717,-0.1336,-0.0686
23,-0.1163,0.8327,0.0391,-0.0802,1.1036,-0.036,0.1635,0.8374,0.079,-0.015,0.8076,-0.1595,0.0474,0.871,-0.1344,-0.0689
24,-0.118,0.8338,0.0408,-0.0788,1.1027,-0.0369,0.1609,0.8329,0.0799,-0.0153,0.8077,-0.1587,0.0498,0.8716,-0.1334,-0.0665
25,-0.1193,0.8336,0.042,-0.0773,1.102,-0.0345,0.1591,0.8308,0.0798,-0.0143,0.8081,-0.16,0.052,0.8714,-0.1326,-0.0652
26,-0.1196,0.833,0.0437,-0.0762,1.1014,-0.0325,0.1598,0.8288,0.0794,-0.014,0.8079,-0.161,0.0529,0.8708,-0.1325,-0.0654
27,-0.1203,0.8324,0.045,-0.0758,1.1009,-0.0312,0.1604,0.8267,0.0799,-0.0113,0.8073,-0.1596,0.0534,0.871,-0.1329,-0.0659
28,-0.1204,0.8312,0.046,-0.0761,1.1001,-0.029,0.1609,0.8261,0.0796,-0.01,0.8065,-0.1591,0.0545,0.8705,-0.1334,-0.0665
29,-0.1217,0.8313,0.0465,-0.0767,1.0982,-0.0266,0.1604,0.826,0.0805,-0.0081,0.8064,-0.1572,0.0557,0.8703,-0.1331,-0.0668
30,-0.1225,0.8311,0.0481,-0.0773,1.0976,-0.0256,0.1606,0.8228,0.0813,-0.0083,0.8066,-0.156,0.0569,0.8697,-0.1335,-0.0669
31,-0.1227,0.8318,0.0497,-0.0757,1.0969,-0.0234,0.1612,0.8209,0.0813,-0.0074,0.8058,-0.1567,0.058,0.8694,-0.1329,-0.0665
32,-0.1221,0.8298,0.0524,-0.0762,1.097,-0.0228,0.1625,0.8188,0.0821,-0.0062,0.8058,-0.156,0.0593,0.869,-0.1342,-0.067
33,-0.1235,0.8293,0.0551,-0.0745,1.095,-0.0208,0.1617,0.8176,0.0811,-0.0053,0.8058,-0.1564,0.0609,0.8687,-0.1343,-0.067
